LemmaID	BunruiNo
46449	2.3391	用-活動-生活-立ち居	2.3391-10-01-03
46440	2.3391	用-活動-生活-立ち居	2.3391-10-02-01
46441	2.3391	用-活動-生活-立ち居	2.3391-10-02-02
63093	2.3391	用-活動-生活-立ち居	2.3391-10-02-05
61511	2.3391	用-活動-生活-立ち居	2.3391-10-02-06
88816	2.3391	用-活動-生活-立ち居	2.3391-11-01-01
13118	2.3391	用-活動-生活-立ち居	2.3391-11-02-01
201528	2.3391	用-活動-生活-立ち居	2.3391-11-02-02
60194	2.3391	用-活動-生活-立ち居	2.3391-11-02-04/2.3391-11-02-05
63024	2.3391	用-活動-生活-立ち居	2.3391-11-05-01
63025	2.3391	用-活動-生活-立ち居	2.3391-11-05-03
3292	2.3391	用-活動-生活-立ち居	2.3391-12-01-01
87217	2.3391	用-活動-生活-立ち居	2.3391-12-01-02
49483	2.3391	用-活動-生活-立ち居	2.3391-12-01-03
3330	2.3391	用-活動-生活-立ち居	2.3391-12-02-01
32824	2.3391	用-活動-生活-立ち居	2.3391-13-01-01
89309	2.3391	用-活動-生活-立ち居	2.3391-13-01-03
64765	2.3391	用-活動-生活-立ち居	2.3391-13-01-04
28824	2.3391	用-活動-生活-立ち居	2.3391-13-02-02
88931	2.3391	用-活動-生活-立ち居	2.3391-13-03-01
10379	2.3391	用-活動-生活-立ち居	2.3391-13-03-02
49478	2.3391	用-活動-生活-立ち居	2.3391-13-04-01
49479	2.3391	用-活動-生活-立ち居	2.3391-13-04-02
59940	2.3391	用-活動-生活-立ち居	2.3391-13-04-03
62124	2.3391	用-活動-生活-立ち居	2.3391-13-05-01
28813	2.3391	用-活動-生活-立ち居	2.3391-14-02-01
28812	2.3391	用-活動-生活-立ち居	2.3391-14-02-02
28838	2.3391	用-活動-生活-立ち居	2.3391-14-02-03
39238	2.3391	用-活動-生活-立ち居	2.3391-14-03-02
39237	2.3391	用-活動-生活-立ち居	2.3391-14-03-03
87340	2.3391/2.3392	用-活動-生活-立ち居/用-活動-生活-手足の動作	2.3391-14-04-01/2.3392-19-03-02
28789	2.3391/2.3530	用-活動-生活-立ち居/用-活動-交わり-約束	2.3391-14-05-01/2.3530-08-06-03
62850	2.3391/2.5720	用-活動-生活-立ち居/用-自然-生命-障害・けが	2.3391-14-05-06/2.5720-04-04-01
54143	2.3391	用-活動-生活-立ち居	2.3391-16-01-02
19561	2.3391	用-活動-生活-立ち居	2.3391-16-01-03
92256	2.3391	用-活動-生活-立ち居	2.3391-16-05-03
12666	2.3391	用-活動-生活-立ち居	2.3391-16-10-01
31344	2.3391	用-活動-生活-立ち居	2.3391-17-04-01
15875	2.3391	用-活動-生活-立ち居	2.3391-18-01-01
15874	2.3391	用-活動-生活-立ち居	2.3391-18-01-03
65772	2.3391	用-活動-生活-立ち居	2.3391-18-02-01
3165	2.3391	用-活動-生活-立ち居	2.3391-18-03-01
64072	2.3391	用-活動-生活-立ち居	2.3391-18-04-01
63200	2.3391	用-活動-生活-立ち居	2.3391-18-04-02
29439	2.3391	用-活動-生活-立ち居	2.3391-18-04-03
37745	2.3392	用-活動-生活-手足の動作	2.3392-01-02-04
22307	2.3392/2.3701	用-活動-生活-手足の動作/用-活動-経済-所有	2.3392-01-03-01/2.3701-11-01-01
201686	2.3392	用-活動-生活-手足の動作	2.3392-01-03-02
88461	2.3392	用-活動-生活-手足の動作	2.3392-01-04-03
12994	2.3392	用-活動-生活-手足の動作	2.3392-02-02-02/2.3392-02-02-03
277	2.3392	用-活動-生活-手足の動作	2.3392-03-04-03
30060	2.3392	用-活動-生活-手足の動作	2.3392-03-04-04
201529	2.3392	用-活動-生活-手足の動作	2.3392-03-05-01
35958	2.3392/2.3520	用-活動-生活-手足の動作/用-活動-交わり-応接・送迎	2.3392-03-05-03/2.3520-12-01-01
54021	2.3392/2.3520	用-活動-生活-手足の動作/用-活動-交わり-応接・送迎	2.3392-03-05-04/2.3520-12-02-03
28225	2.3392/2.3700/2.3842	用-活動-生活-手足の動作/用-活動-経済-取得/用-活動-事業-炊事・調理	2.3392-04-01-01/2.3700-01-10-01/2.3842-12-01-01
28222	2.3392	用-活動-生活-手足の動作	2.3392-04-01-02
68009	2.3392	用-活動-生活-手足の動作	2.3392-04-01-03
24474	2.3392	用-活動-生活-手足の動作	2.3392-04-02-01
92434	2.3392	用-活動-生活-手足の動作	2.3392-04-02-04
65005	2.3392	用-活動-生活-手足の動作	2.3392-04-02-05
58848	2.3392	用-活動-生活-手足の動作	2.3392-04-03-01
70169	2.3392	用-活動-生活-手足の動作	2.3392-04-03-02
24762	2.3392/2.3810	用-活動-生活-手足の動作/用-活動-事業-農業・林業	2.3392-04-04-01/2.3810-10-02-01
24758	2.3392	用-活動-生活-手足の動作	2.3392-04-04-02
24742	2.3392	用-活動-生活-手足の動作	2.3392-04-04-03
5839	2.3392	用-活動-生活-手足の動作	2.3392-04-04-04
67705	2.3392	用-活動-生活-手足の動作	2.3392-04-05-01
37110	2.3392	用-活動-生活-手足の動作	2.3392-04-05-02
87680	2.3392	用-活動-生活-手足の動作	2.3392-04-05-03
31449	2.3392/2.3440	用-活動-生活-手足の動作/用-活動-行為-犯罪・罪	2.3392-04-06-01/2.3440-05-05-03
43460	2.3392	用-活動-生活-手足の動作	2.3392-04-06-03/2.3392-04-06-04
71634	2.3392	用-活動-生活-手足の動作	2.3392-04-06-05
57119	2.3392/2.3440/2.3700	用-活動-生活-手足の動作/用-活動-行為-犯罪・罪/用-活動-経済-取得	2.3392-04-07-02/2.3440-05-05-02/2.3700-06-01-02
24469	2.3392/2.3613	用-活動-生活-手足の動作/用-活動-待遇-捕縛・釈放	2.3392-04-08-01/2.3613-01-01-01
172511	2.3392	用-活動-生活-手足の動作	2.3392-04-08-03
65011	2.3392	用-活動-生活-手足の動作	2.3392-04-08-04
172621	2.3392	用-活動-生活-手足の動作	2.3392-04-08-05
26768	2.3392	用-活動-生活-手足の動作	2.3392-04-08-06
42693	2.3392	用-活動-生活-手足の動作	2.3392-04-08-07
47821	2.3392/2.3613	用-活動-生活-手足の動作/用-活動-待遇-捕縛・釈放	2.3392-04-08-08/2.3613-01-02-01
31881	2.3392	用-活動-生活-手足の動作	2.3392-04-11-01
120051	2.3392	用-活動-生活-手足の動作	2.3392-04-11-03
65587	2.3392	用-活動-生活-手足の動作	2.3392-05-02-02
60000	2.3392	用-活動-生活-手足の動作	2.3392-05-03-03/2.3392-05-03-05
55899	2.3392	用-活動-生活-手足の動作	2.3392-05-04-02
201619	2.3392	用-活動-生活-手足の動作	2.3392-05-05-02
27902	2.3392	用-活動-生活-手足の動作	2.3392-05-05-04/2.3392-05-05-05
71604	2.3392	用-活動-生活-手足の動作	2.3392-05-05-06
92442	2.3392	用-活動-生活-手足の動作	2.3392-05-05-07
62316	2.3392	用-活動-生活-手足の動作	2.3392-05-05-08
87236	2.3392	用-活動-生活-手足の動作	2.3392-05-05-10
27898	2.3392	用-活動-生活-手足の動作	2.3392-05-05-11
1910	2.3392	用-活動-生活-手足の動作	2.3392-05-07-01
1890	2.3392	用-活動-生活-手足の動作	2.3392-05-07-02
89742	2.3392	用-活動-生活-手足の動作	2.3392-05-07-03
37807	2.3392/2.3670/2.3680/2.3683	用-活動-生活-手足の動作/用-活動-待遇-命令・制約・服従/用-活動-待遇-待遇/用-活動-待遇-脅迫・中傷・愚弄など	2.3392-05-07-04/2.3670-07-02-01/2.3680-05-03-01/2.3683-09-02-02
68061	2.3392	用-活動-生活-手足の動作	2.3392-05-07-05
92444	2.3392	用-活動-生活-手足の動作	2.3392-05-08-03
89640	2.3392	用-活動-生活-手足の動作	2.3392-05-08-04
37922	2.3392	用-活動-生活-手足の動作	2.3392-05-08-05
10519	2.3392/2.3820/2.3840	用-活動-生活-手足の動作/用-活動-事業-製造工業/用-活動-事業-裁縫	2.3392-06-01-01/2.3820-04-01-01/2.3840-02-09-01
90331	2.3392	用-活動-生活-手足の動作	2.3392-06-01-05
59267	2.3392	用-活動-生活-手足の動作	2.3392-06-02-01
55238	2.3392	用-活動-生活-手足の動作	2.3392-06-02-02
15723	2.3392	用-活動-生活-手足の動作	2.3392-07-02-02
15721	2.3392/2.3682	用-活動-生活-手足の動作/用-活動-待遇-賞罰	2.3392-07-02-03/2.3682-07-02-02
6122	2.3392	用-活動-生活-手足の動作	2.3392-08-01-01/2.3392-16-04-02
31423	2.3392	用-活動-生活-手足の動作	2.3392-08-02-01
6093	2.3392	用-活動-生活-手足の動作	2.3392-08-04-01
34589	2.3392	用-活動-生活-手足の動作	2.3392-11-01-02
26027	2.3392/2.3630	用-活動-生活-手足の動作/用-活動-待遇-人事	2.3392-11-02-03/2.3392-11-02-04/2.3630-17-01-06/2.3630-17-01-07
89560	2.3392	用-活動-生活-手足の動作	2.3392-11-03-02
89559	2.3392	用-活動-生活-手足の動作	2.3392-11-03-03
27799	2.3392	用-活動-生活-手足の動作	2.3392-11-04-01
66122	2.3392	用-活動-生活-手足の動作	2.3392-11-05-01
87235	2.3392	用-活動-生活-手足の動作	2.3392-11-05-02
6380	2.3392	用-活動-生活-手足の動作	2.3392-12-01-01
53870	2.3392	用-活動-生活-手足の動作	2.3392-12-01-05
